id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1839,BNB,BNB,bnb,3028,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",137734736.47,137734736.47,137734736.47,False,115970148631.51,,4,,,,2025-12-28T05:17:00.000Z,841.9818529711931,1529446884.4886086,-2.1301,-0.04904866,0.82861637,-0.85208366,-6.01340601,-24.1675795,-16.52827709,115970148631.50957,3.9077,115970148631.51,,2025-12-28T05:17:00.000Z,,,,,,2025-12-27 21:18:55.234248
52,XRP,XRP,xrp,1775,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60572944636.0,99985740916.0,False,187425699513.47,,5,,,,2025-12-28T05:16:00.000Z,1.874524285127084,1026009182.0958837,-44.8109,-0.01688723,1.52321694,-2.65527319,-14.70871436,-28.34971878,-34.38830527,113545455741.84033,3.826,187452428512.71,,2025-12-28T05:16:00.000Z,,,,,,2025-12-27 21:18:55.234248
3408,USDC,USDC,usd-coin,35865,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,76445568914.67444,76445568914.67444,False,76423263969.14,,6,60901219650.23,60883450165.26581,,2025-12-28T05:16:00.000Z,0.9997082244811146,3386333484.4652057,-55.7656,0.00055928,-0.01081247,-0.0277506,-0.0121396,-0.02941895,-0.00921338,76423263969.13788,2.5751,76423263969.14,,2025-12-28T05:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-12-27 21:18:55.234248
5426,Solana,SOL,solana,1067,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,562657028.7281017,616998058.1998016,True,76417859068.13,,7,525236893.3,65052844747.50098,,2025-12-28T05:16:00.000Z,123.85429427621088,1532762897.7491283,-49.3404,-0.21941544,0.70210498,-1.13297725,-11.64260811,-36.47829128,-40.85808429,69687489212.66875,2.3482,76417859068.13,,2025-12-28T05:16:00.000Z,,,,,,2025-12-27 21:18:55.234248
1958,TRON,TRX,tron,1272,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94691947903.78578,94691939570.25227,True,26841278979.02,,8,94667886298.43,26834460863.5383,,2025-12-28T05:16:00.000Z,0.283458962830813,454082872.7364737,5.1358,-0.02982921,1.4219745,0.01513432,1.14381283,-4.40249012,-15.45861423,26841281341.236496,0.9044,26841278979.02,,2025-12-28T05:16:00.000Z,,,,,,2025-12-27 21:18:55.234248
74,Dogecoin,DOGE,dogecoin,1361,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168077253126.57913,168077253126.57913,True,20829665865.0,,9,,,,2025-12-28T05:16:00.000Z,0.12392911876843296,475249933.66290456,-47.5902,-0.10618054,0.96811387,-5.69029557,-17.84629808,-36.13854595,-46.931712,20829665864.995796,0.7019,20829665865.0,,2025-12-28T05:16:00.000Z,,,,,,2025-12-27 21:18:55.234248
2010,Cardano,ADA,cardano,1648,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35932600980.305725,44994430650.81588,False,16648544083.5,,10,37997904336.0,14059735310.973995,,2025-12-28T05:16:00.000Z,0.3700134403900141,397698906.7129532,-10.5417,0.026441,4.97339806,0.30866745,-13.29180251,-42.51195652,-53.65419011,13295545310.884514,0.448,16650604817.55,,2025-12-28T05:16:00.000Z,,,,,,2025-12-27 21:18:55.234248
1831,Bitcoin Cash,BCH,bitcoin-cash,1108,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19972943.75,19972943.75,False,12250567146.9,,11,,,,2025-12-28T05:16:00.000Z,613.3581158712071,349894216.8668412,2.6156,-0.32397146,1.87272904,2.46653185,15.34457115,8.56216852,10.22614983,12250567146.901602,0.4128,12880520433.3,,2025-12-28T05:16:00.000Z,,,,,,2025-12-27 21:18:55.234248
32196,Hyperliquid,HYPE,hyperliquid,219,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.86,339347639.0,961671487.86,False,25120124197.05,,12,333931719.0,8722735737.213533,,2025-12-28T05:16:00.000Z,26.121315349541664,105698973.20741622,-25.9784,-0.18607124,1.1313872,8.79930883,-26.17455705,-45.89762746,-44.21118627,8864206691.441423,0.2987,25120124197.05,,2025-12-28T05:16:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-12-27 21:18:55.234248
1975,Chainlink,LINK,chainlink,2174,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'apechain-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,12470241860.69,,13,,,,2025-12-28T05:17:00.000Z,12.470241860688825,228208006.2243482,-14.977,-0.22168155,2.33739199,-0.48264342,-6.10762381,-29.99019754,-41.42378084,8830177893.090366,0.2975,12470241860.69,,2025-12-28T05:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-12-27 21:18:55.234248
1437,Zcash,ZEC,zcash,557,2016-10-29T00:00:00.000Z,"['mineable', 'pow', 'equihash', 'medium-of-exchange', 'privacy', 'zero-knowledge-proofs', 'quantum-resistant', 'binance-chain', 'boostvc-portfolio', 'dcg-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'winklevoss-capital-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'layer-1', 'standard-crypto-portfolio', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",21000000.0,16458488.9155448,16458488.9155448,False,8519086634.98,,14,,,,2025-12-28T05:16:00.000Z,517.6104974576491,895175697.7187222,67.7624,0.1129756,10.55081433,15.94426533,9.991995,61.14695787,685.82618552,8519086634.976348,0.2871,10869820446.61,,2025-12-28T05:16:00.000Z,,,,,,2025-12-27 21:18:55.234248
328,Monero,XMR,monero,347,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",,18446744.07370955,18446744.07370955,True,8403153934.52,,15,,,,2025-12-28T05:16:00.000Z,455.53588757678506,102594261.20964363,15.0671,-0.44164759,2.14798349,-2.16831899,12.39475091,35.27221724,58.79735172,8403153934.51908,0.2832,8403153934.52,,2025-12-28T05:16:00.000Z,,,,,,2025-12-27 21:18:55.234248
1,Bitcoin,BTC,bitcoin,12507,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19968153.0,19968153.0,False,1749603077785.08,,1,,,,2025-12-28T05:19:00.000Z,87619.67507886577,13889134253.298826,-57.8794,-0.12424665,0.25356699,-0.48776041,-4.22750288,-22.48922134,-21.52407436,1749603077785.0786,58.9524,1840013176656.18,,2025-12-28T05:19:00.000Z,,,,,,2025-12-27 21:21:30.150972
1027,Ethereum,ETH,ethereum,11311,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120694953.33892769,120694953.33892769,True,354342991721.03,,2,,,,2025-12-28T05:19:00.000Z,2935.8559071313543,7476222100.51691,-48.0426,-0.26103301,0.29525857,-1.31741534,-2.92553836,-27.03312443,-28.51509098,354342991721.034,11.9395,354342991721.03,,2025-12-28T05:19:00.000Z,,,,,,2025-12-27 21:21:30.150972
825,Tether USDt,USDT,tether,164336,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,186826783367.90005,188851514003.4144,True,188713915843.55,,3,,,,2025-12-28T05:19:00.000Z,0.999271394986736,40727347324.75418,-39.3818,-0.0003194,-0.00475614,-0.04372311,-0.09133202,-0.08463574,-0.09372662,186690660436.9262,6.2905,188713915843.55,,2025-12-28T05:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-12-27 21:21:30.150972
1839,BNB,BNB,bnb,3028,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",137734736.47,137734736.47,137734736.47,False,115984634671.19,,4,,,,2025-12-28T05:20:00.000Z,842.087026437578,1530617343.8065276,-2.0735,-0.07644569,0.86387577,-0.82134445,-5.97180745,-24.15074787,-16.5393074,115984634671.18571,3.9081,115984634671.19,,2025-12-28T05:20:00.000Z,,,,,,2025-12-27 21:21:30.150972
52,XRP,XRP,xrp,1775,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60572944636.0,99985740916.0,False,187439098201.71,,5,,,,2025-12-28T05:19:00.000Z,1.8746582911175778,1026046870.3450546,-44.7785,-0.01973964,1.54992991,-2.62084803,-14.70407767,-28.35649802,-34.38464037,113553572879.2834,3.8262,187465829111.76,,2025-12-28T05:19:00.000Z,,,,,,2025-12-27 21:21:30.150972
3408,USDC,USDC,usd-coin,35865,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,76445568914.67444,76445568914.67444,False,76420467620.99,,6,60901219650.23,60881222423.16152,,2025-12-28T05:19:00.000Z,0.9996716448835782,3383143501.1462045,-55.8338,-0.00240123,-0.00934636,-0.02448629,-0.03824806,-0.02607965,-0.00246147,76420467620.99353,2.575,76420467620.99,,2025-12-28T05:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-12-27 21:21:30.150972
5426,Solana,SOL,solana,1067,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,562657028.7281017,616998058.1998016,True,76396825986.63,,7,525236893.3,65034939747.25589,,2025-12-28T05:19:00.000Z,123.82020489583131,1532041785.705842,-49.3483,-0.24508126,0.69813385,-1.12653761,-11.689596,-36.54837517,-40.86496752,69668308583.1932,2.3475,76396825986.63,,2025-12-28T05:19:00.000Z,,,,,,2025-12-27 21:21:30.150972
1958,TRON,TRX,tron,1272,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94691947903.78578,94691939570.25227,True,26842027715.52,,8,94667886298.43,26835209409.842873,,2025-12-28T05:19:00.000Z,0.28346686990821635,453627229.7570668,4.8705,-0.03524311,1.41972652,0.03514122,1.13715346,-4.42919185,-15.47144637,26842030077.798042,0.9044,26842027715.52,,2025-12-28T05:19:00.000Z,,,,,,2025-12-27 21:21:30.150972
74,Dogecoin,DOGE,dogecoin,1361,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168077253126.57913,168077253126.57913,True,20831024491.84,,9,,,,2025-12-28T05:19:00.000Z,0.12393720211591834,475123119.51580375,-47.5282,-0.08901189,0.99071083,-5.64036036,-17.80422306,-36.1675868,-46.90087794,20831024491.837204,0.7019,20831024491.84,,2025-12-28T05:19:00.000Z,,,,,,2025-12-27 21:21:30.150972
2010,Cardano,ADA,cardano,1648,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35932600980.305725,44994430650.81588,False,16654655236.79,,10,37997904336.0,14064896194.554064,,2025-12-28T05:19:00.000Z,0.37014926060616166,397756516.258843,-10.5324,0.16106434,5.03263096,0.30024134,-13.30628069,-42.53312856,-53.57278843,13300425684.516403,0.4482,16656716727.28,,2025-12-28T05:19:00.000Z,,,,,,2025-12-27 21:21:30.150972
1831,Bitcoin Cash,BCH,bitcoin-cash,1108,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19972943.75,19972943.75,False,12286964340.02,,11,,,,2025-12-28T05:19:00.000Z,615.180440790938,351129801.4596607,3.133,-0.00901385,2.18405492,2.84417411,15.5897224,8.91344244,10.59942806,12286964340.017609,0.414,12918789256.61,,2025-12-28T05:19:00.000Z,,,,,,2025-12-27 21:21:30.150972
32196,Hyperliquid,HYPE,hyperliquid,219,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.86,339347639.0,961671487.86,False,25099373969.3,,12,333931719.0,8715530408.459398,,2025-12-28T05:19:00.000Z,26.099738097833704,105799154.90445654,-25.9014,-0.43467622,1.04999195,8.74553033,-26.18789189,-45.97458626,-44.2976682,8856884502.018219,0.2984,25099373969.3,,2025-12-28T05:19:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-12-27 21:21:30.150972
1975,Chainlink,LINK,chainlink,2174,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'apechain-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,12465721142.01,,13,,,,2025-12-28T05:20:00.000Z,12.465721142009528,227763875.79092985,-15.2865,-0.22531801,2.29376765,-0.57583486,-6.09336894,-30.0459684,-41.41559853,8826976772.327131,0.2974,12465721142.01,,2025-12-28T05:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-12-27 21:21:30.150972
